transaction_id,amount,merchant_category,hour,day_of_week,is_weekend,user_age,account_age_days,is_fraud,timestamp,amount_log,amount_bin,hour_bin
txn_000624,11.09,retail,16,0,0,35,1441,0,2024-12-16 14:16:08.154944,2.492378664626701,low,afternoon
txn_000625,14.55,grocery,18,6,1,61,2964,0,2025-08-03 14:16:08.154978,2.744060638625243,low,afternoon
txn_000626,35.74,restaurant,8,1,0,53,1728,0,2025-07-09 14:16:08.155011,3.6038660797869797,low,morning
txn_000627,27.67,restaurant,18,1,0,24,2440,0,2025-06-18 14:16:08.155045,3.3558512798952784,low,afternoon
txn_000628,40.77,retail,21,6,1,65,492,0,2024-10-02 14:16:08.155079,3.732178378509084,low,evening
txn_000629,171.1,online,21,4,0,79,1441,0,2024-09-10 14:16:08.155112,5.1480757032174935,high,evening
txn_000630,38.59,restaurant,11,6,1,32,200,0,2025-02-02 14:16:08.155146,3.678576561118039,low,morning
txn_000631,91.67,online,7,2,0,73,905,0,2025-05-11 14:16:08.155180,4.5290447955986,medium,morning
txn_000632,9.31,restaurant,15,4,0,67,1250,0,2025-01-13 14:16:08.155213,2.333114298028869,very_low,afternoon
txn_000633,181.73,online,7,4,0,62,2740,0,2024-09-06 14:16:08.155247,5.208009653516503,high,morning
txn_000634,26.26,online,9,1,0,23,317,0,2025-03-29 14:16:08.155281,3.3054204262683866,low,morning
txn_000635,106.12,restaurant,15,3,0,54,1255,0,2025-08-16 14:16:08.155315,4.673949701382917,high,afternoon
txn_000636,30.13,grocery,14,5,1,49,755,0,2024-11-04 14:16:08.155349,3.4381719844535166,low,afternoon
txn_000637,50.38,restaurant,9,4,0,72,808,0,2024-12-14 14:16:08.155383,3.9392489916817377,medium,morning
txn_000638,3.2,gas_station,16,2,0,40,743,0,2025-04-19 14:16:08.155416,1.4350845252893227,very_low,afternoon
txn_000639,8.44,restaurant,20,0,0,40,59,0,2024-12-28 14:16:08.155450,2.244955980157409,very_low,evening
txn_000640,133.02,grocery,15,6,1,75,635,0,2025-04-17 14:16:08.155484,4.897989042545024,high,afternoon
txn_000641,163.16,atm,3,2,0,19,10,1,2025-08-11 14:16:08.155529,5.100841561982405,high,night
txn_000642,29.39,grocery,6,0,0,19,2921,0,2024-10-28 14:16:08.155563,3.414113606928702,low,night
txn_000643,43.54,grocery,16,1,0,66,1808,0,2025-02-16 14:16:08.155596,3.7963876618292214,low,afternoon
txn_000644,30.29,restaurant,17,5,1,21,3076,0,2025-04-14 14:16:08.155630,3.443298557680791,low,afternoon
txn_000645,31.89,retail,16,6,1,25,3364,0,2025-06-20 14:16:08.155664,3.4931686602009657,low,afternoon
txn_000646,111.08,grocery,6,3,0,34,405,0,2025-08-14 14:16:08.155697,4.719212902028752,high,night
txn_000647,25.3,grocery,21,6,1,71,1914,0,2025-06-07 14:16:08.155731,3.269568939183719,low,evening
txn_000648,13.04,grocery,12,4,0,77,1434,0,2024-11-10 14:16:08.155765,2.641910398597665,low,morning
txn_000649,9.76,retail,9,1,0,69,490,0,2025-08-01 14:16:08.155800,2.3758355547336385,very_low,morning
txn_000650,18.06,retail,9,1,0,53,2995,0,2024-08-31 14:16:08.155834,2.947591898226056,low,morning
txn_000651,52.24,retail,8,5,1,30,3528,0,2025-01-13 14:16:08.155867,3.974809993526911,medium,morning
txn_000652,9.35,grocery,14,5,1,36,1603,0,2025-04-28 14:16:08.155907,2.336986519711378,very_low,afternoon
txn_000653,11.1,grocery,14,1,0,49,417,0,2024-09-18 14:16:08.155942,2.4932054526026954,low,afternoon
txn_000654,493.61,online,0,4,0,29,34,1,2024-10-28 14:16:08.155987,6.203769573241197,high,
txn_000655,265.41,gas_station,20,5,1,36,519,0,2025-03-16 14:16:08.156021,5.585036475499256,high,evening
txn_000656,94.9,gas_station,8,2,0,49,1887,0,2025-04-06 14:16:08.156055,4.563305981889393,medium,morning
txn_000657,41.42,retail,17,5,1,49,173,0,2024-12-20 14:16:08.156089,3.7476199491365363,low,afternoon
txn_000658,17.15,online,10,3,0,43,335,0,2025-05-19 14:16:08.156122,2.8986705607108596,low,morning
txn_000659,22.37,gas_station,16,3,0,18,588,0,2025-02-22 14:16:08.156156,3.1514531485507664,low,afternoon
txn_000660,59.52,grocery,17,1,0,28,3397,0,2025-03-04 14:16:08.156189,4.102973888920155,medium,afternoon
txn_000661,22.28,restaurant,8,0,0,59,2872,0,2025-02-21 14:16:08.156223,3.147594622863237,low,morning
txn_000662,69.1,restaurant,19,4,0,45,1149,0,2024-11-29 14:16:08.156256,4.249922794040544,medium,evening
txn_000663,196.72,restaurant,13,5,1,73,1414,0,2025-07-11 14:16:08.156290,5.2868518884387585,high,afternoon
txn_000664,10.33,online,14,0,0,60,1336,0,2024-09-20 14:16:08.156324,2.427454075039915,low,afternoon
txn_000665,60.89,retail,15,0,0,29,1477,0,2025-06-07 14:16:08.156358,4.12535861575127,medium,afternoon
txn_000666,1469.73,online,22,2,0,19,65,1,2025-04-20 14:16:08.156402,7.293514155147941,extreme,evening
txn_000667,53.42,grocery,11,5,1,48,598,0,2025-02-09 14:16:08.156436,3.9967317333551002,medium,morning
txn_000668,39.83,grocery,18,5,1,38,2699,0,2024-08-30 14:16:08.156469,3.709417105331484,low,afternoon
txn_000669,84.6,online,19,5,1,75,361,0,2025-07-17 14:16:08.156503,4.449685283147696,medium,evening
txn_000670,79.93,gas_station,18,0,0,42,1149,0,2025-03-11 14:16:08.156536,4.393584583507611,medium,afternoon
txn_000671,66.81,grocery,11,2,0,49,152,0,2025-03-26 14:16:08.156570,4.216709676695751,medium,morning
txn_000672,26.1,retail,11,6,1,34,3082,0,2025-04-02 14:16:08.156603,3.299533727885655,low,morning
txn_000673,34.67,grocery,19,0,0,61,3502,0,2024-10-16 14:16:08.156637,3.5743099993708003,low,evening
txn_000674,15.48,retail,9,6,1,76,2283,0,2025-07-10 14:16:08.156671,2.8021475244813256,low,morning
txn_000675,376.42,online,3,5,1,36,110,1,2025-02-13 14:16:08.156715,5.93335862570095,high,night
txn_000676,60.85,online,11,4,0,48,2015,0,2024-10-01 14:16:08.156749,4.124712098838497,medium,morning
txn_000677,526.36,restaurant,14,6,1,18,3017,0,2025-05-18 14:16:08.156799,6.267883427281053,very_high,afternoon
txn_000678,32.09,grocery,18,3,0,33,2688,0,2025-07-07 14:16:08.156833,3.499231121933521,low,afternoon
txn_000679,43.59,restaurant,20,0,0,64,158,0,2025-02-09 14:16:08.156868,3.7975096186393853,low,evening
txn_000680,10.45,restaurant,8,4,0,77,1728,0,2024-08-23 14:16:08.156908,2.4379897300002487,low,morning
txn_000681,103.27,grocery,18,2,0,56,1825,0,2024-11-20 14:16:08.156954,4.646983688801502,high,afternoon
txn_000682,10.16,online,17,6,1,45,2129,0,2024-08-22 14:16:08.156988,2.412335956953165,low,afternoon
txn_000683,51.91,grocery,8,2,0,25,887,0,2025-07-27 14:16:08.157021,3.9685923569160404,medium,morning
txn_000684,83.21,grocery,13,3,0,56,2512,0,2025-01-27 14:16:08.157055,4.433313679041901,medium,afternoon
txn_000685,15.58,grocery,19,2,0,59,440,0,2024-11-01 14:16:08.157089,2.8081971497071487,low,evening
txn_000686,16.88,restaurant,9,0,0,59,1273,0,2024-09-01 14:16:08.157122,2.883682769745368,low,morning
txn_000687,7.2,grocery,16,6,1,64,405,0,2024-11-28 14:16:08.157156,2.1041341542702074,very_low,afternoon
txn_000688,16.46,gas_station,8,0,0,63,629,0,2024-11-26 14:16:08.157190,2.859912550411456,low,morning
txn_000689,105.9,restaurant,11,2,0,69,289,0,2024-10-21 14:16:08.157224,4.671893818030999,high,morning
txn_000690,12.45,grocery,14,3,0,40,3599,0,2024-12-30 14:16:08.157258,2.598979106047848,low,afternoon
txn_000691,7.76,online,15,0,0,46,1520,0,2025-03-11 14:16:08.157291,2.1701959049483,very_low,afternoon
txn_000692,33.08,restaurant,8,4,0,47,2577,0,2025-03-02 14:16:08.157325,3.528710701961115,low,morning
txn_000693,16.09,gas_station,13,2,0,55,2695,0,2025-07-06 14:16:08.157368,2.8384934971274993,low,afternoon
txn_000694,3.44,online,21,5,1,59,3620,0,2024-09-19 14:16:08.157403,1.4906543764441333,very_low,evening
txn_000695,13.0,grocery,14,4,0,74,420,0,2024-10-20 14:16:08.157437,2.6390573296152584,low,afternoon
txn_000696,14.39,retail,10,3,0,21,942,0,2025-01-16 14:16:08.157472,2.733717947850788,low,morning
txn_000697,23.07,retail,12,2,0,26,2266,0,2025-08-14 14:16:08.157505,3.1809662517949806,low,morning
txn_000698,39.84,retail,16,0,0,49,1899,0,2025-03-29 14:16:08.157539,3.7096619932964647,low,afternoon
txn_000699,133.05,grocery,18,6,1,64,3288,0,2024-12-05 14:16:08.157572,4.898212864681969,high,afternoon
txn_000700,4.52,retail,21,5,1,21,2619,0,2024-11-17 14:16:08.157606,1.7083778602890038,very_low,evening
txn_000701,42.97,gas_station,17,1,0,53,1583,0,2025-02-22 14:16:08.157640,3.7835075831927187,low,afternoon
txn_000702,10.3,gas_station,15,5,1,62,2467,0,2025-07-09 14:16:08.157674,2.424802725718295,low,afternoon
txn_000703,1432.74,online,2,0,0,22,30,1,2025-07-20 14:16:08.157719,7.268041693702605,extreme,night
txn_000704,56.18,gas_station,12,6,1,38,873,0,2025-07-24 14:16:08.157753,4.046204186894165,medium,morning
txn_000705,119.27,restaurant,19,6,1,19,1745,0,2025-03-03 14:16:08.157787,4.789739215322525,high,evening
txn_000706,76.76,online,17,2,0,75,2441,0,2025-05-19 14:16:08.157820,4.353627160152183,medium,afternoon
txn_000707,40.76,grocery,9,1,0,21,910,0,2025-05-21 14:16:08.157854,3.731938943574383,low,morning
txn_000708,2.9,restaurant,10,5,1,33,1916,0,2025-03-08 14:16:08.157888,1.3609765531356006,very_low,morning
txn_000709,7.31,grocery,17,1,0,66,294,0,2025-03-25 14:16:08.157929,2.1174596088673567,very_low,afternoon
txn_000710,134.34,online,21,6,1,76,919,0,2025-04-21 14:16:08.157963,4.90779013080408,high,evening
txn_000711,57.64,retail,8,2,0,46,3052,0,2025-08-16 14:16:08.157997,4.071417057578396,medium,morning
txn_000712,23.48,grocery,15,4,0,21,1744,0,2025-07-08 14:16:08.158031,3.1978564576441255,low,afternoon
txn_000713,58.85,retail,21,3,0,65,2086,0,2024-09-22 14:16:08.158064,4.091841432003982,medium,evening
txn_000714,271.42,restaurant,6,0,0,33,1675,0,2024-10-20 14:16:08.158098,5.607344993019195,high,night
txn_000715,60.12,online,6,5,1,63,1421,0,2024-11-16 14:16:08.158131,4.112839144858265,medium,night
txn_000716,45.57,gas_station,7,3,0,60,1899,0,2025-03-29 14:16:08.158166,3.840956556994286,low,morning
txn_000717,37.75,retail,20,2,0,68,1109,0,2025-03-15 14:16:08.158200,3.657130755799356,low,evening
txn_000718,23.07,grocery,6,2,0,74,1023,0,2025-08-16 14:16:08.158249,3.1809662517949806,low,night
txn_000719,31.06,grocery,21,4,0,62,3370,0,2025-07-28 14:16:08.158307,3.467609147181407,low,evening
txn_000720,9.38,restaurant,15,6,1,67,204,0,2025-06-07 14:16:08.158367,2.3398808777377424,very_low,afternoon
txn_000721,55.0,retail,7,2,0,72,1200,0,2024-10-17 14:16:08.158412,4.02535169073515,medium,morning
txn_000722,332.63,gas_station,16,5,1,40,3541,0,2024-11-20 14:16:08.158477,5.8100325944988604,high,afternoon
txn_000723,27.69,grocery,12,0,0,77,728,0,2025-07-25 14:16:08.158530,3.3565486299932736,low,morning
txn_000724,14.95,restaurant,8,3,0,55,1396,0,2024-10-16 14:16:08.158567,2.7694588292308535,low,morning
txn_000725,50.62,retail,17,5,1,77,714,0,2024-09-28 14:16:08.158602,3.943909194290468,medium,afternoon
txn_000726,18.51,retail,21,5,1,60,948,0,2025-06-06 14:16:08.158638,2.97092715463502,low,evening
txn_000727,10.24,grocery,12,6,1,38,342,0,2024-09-09 14:16:08.158673,2.419478844465545,low,morning
txn_000728,65.3,grocery,13,3,0,24,1103,0,2024-09-09 14:16:08.158708,4.194189897191817,medium,afternoon
txn_000729,14.7,retail,14,1,0,74,2610,0,2024-10-30 14:16:08.158743,2.7536607123542622,low,afternoon
txn_000730,10.9,gas_station,10,3,0,45,3502,0,2025-07-28 14:16:08.158778,2.4765384001174837,low,morning
txn_000731,31.95,restaurant,14,5,1,74,3098,0,2025-06-08 14:16:08.158814,3.4949912609485163,low,afternoon
txn_000732,13.58,retail,7,4,0,69,2970,0,2025-07-18 14:16:08.158850,2.6796507265805123,low,morning
txn_000733,31.13,grocery,9,5,1,66,537,0,2024-09-11 14:16:08.158885,3.469790173127767,low,morning
txn_000734,107.43,retail,14,0,0,68,2918,0,2025-07-11 14:16:08.158931,4.68610480348409,high,afternoon
txn_000735,53.76,grocery,7,1,0,57,1492,0,2025-07-19 14:16:08.158966,4.002960000420248,medium,morning
txn_000736,164.34,retail,11,6,1,65,1544,0,2024-11-08 14:16:08.159000,5.108003959824529,high,morning
txn_000737,177.77,retail,19,3,0,35,985,0,2024-09-27 14:16:08.159034,5.186100063426998,high,evening
txn_000738,89.88,online,18,6,1,21,3310,0,2025-05-15 14:16:08.159084,4.509539954972841,medium,afternoon
txn_000739,24.31,restaurant,10,1,0,37,2156,0,2025-05-03 14:16:08.159141,3.2311995745570328,low,morning
txn_000740,12.51,retail,13,0,0,63,2845,0,2025-04-27 14:16:08.159194,2.6034301519721073,low,afternoon
txn_000741,1108.43,online,23,4,0,21,120,1,2024-11-27 14:16:08.159268,7.0116016488996475,extreme,evening
txn_000742,247.65,grocery,17,6,1,57,1885,0,2024-09-15 14:16:08.159326,5.516046285160748,high,afternoon
txn_000743,37.95,restaurant,19,0,0,22,764,0,2024-11-08 14:16:08.159380,3.6622787723167574,low,evening
txn_000744,12.36,gas_station,7,3,0,75,2948,0,2025-05-08 14:16:08.159437,2.5922651681085,low,morning
txn_000745,24.92,restaurant,8,3,0,35,2963,0,2025-02-11 14:16:08.159497,3.255014871484074,low,morning
txn_000746,75.3,gas_station,21,0,0,21,3116,0,2025-07-18 14:16:08.159555,4.334672938290411,medium,evening
txn_000747,34.66,retail,6,5,1,53,3620,0,2024-10-21 14:16:08.159594,3.574029612434994,low,night
txn_000748,12.31,grocery,13,2,0,33,3601,0,2025-07-11 14:16:08.159630,2.58851563240702,low,afternoon
txn_000749,31.98,online,18,1,0,44,3623,0,2025-07-17 14:16:08.159665,3.495901317131453,low,afternoon
txn_000750,46.13,restaurant,18,5,1,72,1902,0,2025-03-23 14:16:08.159699,3.8529097409356394,low,afternoon
txn_000751,38.16,grocery,20,2,0,51,1337,0,2025-06-08 14:16:08.159734,3.6676558176623097,low,evening
txn_000752,109.15,gas_station,19,5,1,68,1841,0,2025-06-24 14:16:08.159769,4.7018430732483525,high,evening
txn_000753,9.41,retail,18,5,1,25,1365,0,2025-02-07 14:16:08.159804,2.3427668826268775,very_low,afternoon
txn_000754,8.14,retail,12,5,1,44,493,0,2025-03-03 14:16:08.159839,2.2126603854660587,very_low,morning
txn_000755,90.59,online,16,6,1,70,719,0,2025-03-10 14:16:08.159874,4.5173220954148965,medium,afternoon
txn_000756,14.01,gas_station,10,6,1,20,401,0,2025-05-15 14:16:08.159918,2.7087166456453704,low,morning
txn_000757,328.58,retail,20,6,1,78,444,0,2024-11-22 14:16:08.159954,5.797819116582584,high,evening
txn_000758,45.33,online,11,5,1,32,3180,0,2025-07-26 14:16:08.159988,3.835789699428557,low,morning
txn_000759,12.04,grocery,9,5,1,32,416,0,2025-07-06 14:16:08.160024,2.5680215564985067,low,morning
txn_000760,30.31,restaurant,7,0,0,61,2411,0,2024-09-07 14:16:08.160058,3.443937535338314,low,morning
txn_000761,37.75,restaurant,11,0,0,72,2842,0,2025-07-15 14:16:08.160094,3.657130755799356,low,morning
txn_000762,18.04,retail,10,4,0,73,3195,0,2024-09-16 14:16:08.160129,2.9465420293632194,low,morning
txn_000763,2.97,online,10,1,0,54,2383,0,2025-04-16 14:16:08.160163,1.3787660946990992,very_low,morning
txn_000764,6.33,gas_station,7,5,1,56,1535,0,2025-06-02 14:16:08.160197,1.9919755158985601,very_low,morning
txn_000765,24.89,grocery,10,0,0,33,2896,0,2025-03-10 14:16:08.160232,3.2538567937634464,low,morning
txn_000766,8.09,retail,14,5,1,39,2909,0,2024-11-17 14:16:08.160266,2.2071749081893874,very_low,afternoon
txn_000767,22.01,grocery,18,1,0,63,1662,0,2024-09-29 14:16:08.160300,3.1359289040472746,low,afternoon
txn_000768,12.24,grocery,9,2,0,44,1736,0,2025-07-21 14:16:08.160335,2.5832425505088623,low,morning
txn_000769,27.62,grocery,15,1,0,53,2395,0,2025-05-27 14:16:08.160369,3.3541057741283047,low,afternoon
txn_000770,72.81,online,13,4,0,30,2190,0,2025-03-04 14:16:08.160404,4.301494223781961,medium,afternoon
txn_000771,7.96,online,15,5,1,35,948,0,2024-11-09 14:16:08.160438,2.192770226986839,very_low,afternoon
txn_000772,43.7,restaurant,13,5,1,24,1349,0,2025-02-10 14:16:08.160473,3.7999735016195233,low,afternoon
txn_000773,32.39,online,6,4,0,60,1850,0,2024-09-22 14:16:08.160507,3.508256453955563,low,night
txn_000774,45.22,online,13,2,0,37,2037,0,2024-09-28 14:16:08.160542,3.8334126048462345,low,afternoon
txn_000775,29.39,grocery,6,5,1,64,112,0,2024-10-07 14:16:08.160576,3.414113606928702,low,night
txn_000776,17.86,online,18,4,0,37,2203,0,2025-07-11 14:16:08.160611,2.937043277205311,low,afternoon
txn_000777,9.51,restaurant,20,0,0,35,151,0,2024-11-01 14:16:08.160646,2.3523271848888596,very_low,evening
txn_000778,52.69,retail,11,3,0,72,2646,0,2024-11-04 14:16:08.160680,3.983226764434478,medium,morning
txn_000779,19.1,online,6,4,0,46,2787,0,2024-10-05 14:16:08.160714,3.0007198150650303,low,night
txn_000780,59.51,restaurant,17,1,0,71,1733,0,2024-09-20 14:16:08.160749,4.10280864063423,medium,afternoon
txn_000781,21.92,gas_station,9,0,0,60,3374,0,2025-02-16 14:16:08.160783,3.132009891846539,low,morning
txn_000782,17.47,online,20,5,1,62,2529,0,2025-06-05 14:16:08.160817,2.9161477942111484,low,evening
txn_000783,13.59,retail,21,4,0,27,2511,0,2025-06-02 14:16:08.160851,2.6803363625346943,low,evening
txn_000784,63.75,retail,9,1,0,64,2578,0,2025-02-05 14:16:08.160885,4.1705337005796475,medium,morning
txn_000785,74.5,restaurant,11,1,0,40,2612,0,2024-09-21 14:16:08.160927,4.324132656254979,medium,morning
txn_000786,22.58,online,18,4,0,44,214,0,2024-10-09 14:16:08.160962,3.160398895109225,low,afternoon
txn_000787,29.26,grocery,15,6,1,40,835,0,2025-01-26 14:16:08.160997,3.40982670836021,low,afternoon
txn_000788,109.64,retail,12,0,0,50,2246,0,2025-03-24 14:16:08.161031,4.706281687356503,high,morning
txn_000789,7.57,retail,15,6,1,35,3144,0,2025-05-09 14:16:08.161065,2.1482677326096886,very_low,afternoon
txn_000790,93.32,retail,12,5,1,43,255,0,2025-01-06 14:16:08.161099,4.546693256229116,medium,morning
txn_000791,7.98,grocery,17,6,1,27,1244,0,2025-03-05 14:16:08.161134,2.194999882314108,very_low,afternoon
txn_000792,38.02,restaurant,21,0,0,44,313,0,2024-10-06 14:16:08.161168,3.6640743351949654,low,evening
txn_000793,66.14,restaurant,7,6,1,53,2191,0,2025-08-09 14:16:08.161203,4.206779991551889,medium,morning
txn_000794,10.91,retail,15,4,0,65,456,0,2025-03-09 14:16:08.161237,2.477378383367209,low,afternoon
txn_000795,104.28,grocery,13,0,0,73,638,0,2025-01-18 14:16:08.161271,4.656623467577007,high,afternoon
txn_000796,32.88,online,19,0,0,21,3438,0,2025-04-27 14:16:08.161305,3.522824869783854,low,evening
txn_000797,26.69,grocery,19,4,0,28,1394,0,2025-02-20 14:16:08.161352,3.3210713371828704,low,evening
txn_000798,13.1,restaurant,18,0,0,26,3115,0,2025-03-18 14:16:08.161388,2.6461747973841225,low,afternoon
txn_000799,96.47,restaurant,7,2,0,73,588,0,2025-05-06 14:16:08.161422,4.579544638349119,medium,morning
txn_000800,170.63,atm,1,0,0,37,26,1,2025-03-21 14:16:08.161469,5.145340996948547,high,night
txn_000801,6.23,retail,17,2,0,49,1746,0,2024-10-28 14:16:08.161520,1.9782390361706734,very_low,afternoon
txn_000802,18.13,restaurant,13,6,1,60,3150,0,2025-03-21 14:16:08.161556,2.9512577834521614,low,afternoon
txn_000803,5.75,online,9,5,1,71,1828,0,2024-10-24 14:16:08.161591,1.9095425048844386,very_low,morning
txn_000804,22.88,retail,11,4,0,75,3301,0,2024-09-08 14:16:08.161626,3.1730412885244013,low,morning
txn_000805,31.77,grocery,9,2,0,58,1387,0,2025-03-21 14:16:08.161662,3.489513462710723,low,morning
txn_000806,90.87,restaurant,18,3,0,20,1489,0,2024-12-12 14:16:08.161697,4.520374534283375,medium,afternoon
txn_000807,14.23,restaurant,7,3,0,47,1614,0,2025-01-16 14:16:08.161732,2.7232671669070703,low,morning
txn_000808,12.02,retail,7,3,0,38,3001,0,2025-06-17 14:16:08.161767,2.5664866367804233,low,morning
txn_000809,872.97,online,1,3,0,34,48,1,2025-04-14 14:16:08.161814,6.77304605012363,very_high,night
txn_000810,64.81,retail,17,2,0,53,107,0,2025-03-13 14:16:08.161849,4.186771802468027,medium,afternoon
txn_000811,152.63,grocery,19,1,0,53,307,0,2025-08-10 14:16:08.161885,5.034547114142568,high,evening
txn_000812,6.92,restaurant,13,5,1,65,3120,0,2025-05-30 14:16:08.161929,2.0693912058263346,very_low,afternoon
txn_000813,92.38,grocery,16,4,0,24,472,0,2025-08-11 14:16:08.161965,4.536677189542791,medium,afternoon
txn_000814,56.76,restaurant,10,4,0,32,1440,0,2025-08-05 14:16:08.162000,4.05629649458457,medium,morning
txn_000815,69.14,restaurant,13,1,0,28,451,0,2025-07-18 14:16:08.162035,4.2504932447120325,medium,afternoon
txn_000816,81.3,restaurant,11,0,0,63,575,0,2025-08-12 14:16:08.162070,4.410371107683024,medium,morning
txn_000817,11.3,online,6,0,0,48,912,0,2024-11-27 14:16:08.162105,2.509599262378372,low,night
txn_000818,57.23,retail,10,4,0,21,2927,0,2025-08-03 14:16:08.162141,4.064400685849028,medium,morning
txn_000819,14.04,retail,6,4,0,23,421,0,2024-10-19 14:16:08.162176,2.7107133185216936,low,night
txn_000820,6.78,restaurant,17,3,0,27,498,0,2025-05-02 14:16:08.162211,2.0515563381903004,very_low,afternoon
txn_000821,17.06,restaurant,18,5,1,78,1579,0,2024-12-23 14:16:08.162256,2.8936995479888394,low,afternoon
txn_000822,4.59,online,12,0,0,40,164,0,2025-04-15 14:16:08.162291,1.7209792871670078,very_low,morning
txn_000823,70.18,grocery,11,3,0,61,115,0,2024-09-26 14:16:08.162342,4.265211880082047,medium,morning
txn_000824,34.1,grocery,7,4,0,68,2343,0,2024-12-17 14:16:08.162389,3.55820113047182,low,morning
txn_000825,25.27,grocery,14,2,0,41,830,0,2025-08-04 14:16:08.162423,3.2684276036974484,low,afternoon
txn_000826,16.2,online,19,1,0,59,2621,0,2024-11-13 14:16:08.162457,2.8449093838194073,low,evening
txn_000827,18.0,grocery,12,5,1,69,261,0,2024-09-13 14:16:08.162492,2.9444389791664403,low,morning
txn_000828,30.6,grocery,10,4,0,64,3006,0,2025-01-08 14:16:08.162526,3.4531571205928664,low,morning
txn_000829,18.56,retail,8,5,1,71,431,0,2024-12-11 14:16:08.162561,2.9734866646066713,low,morning
txn_000830,25.12,restaurant,15,1,0,66,168,0,2025-02-17 14:16:08.162595,3.2627013044082305,low,afternoon
txn_000831,14.64,retail,6,3,0,57,1654,0,2025-07-11 14:16:08.162629,2.7498317351171653,low,night
txn_000832,10.47,grocery,12,3,0,33,2910,0,2024-11-15 14:16:08.162663,2.4397349311412793,low,morning
txn_000833,1.94,restaurant,14,4,0,74,2189,0,2025-02-21 14:16:08.162697,1.0784095813505903,very_low,afternoon
txn_000834,84.14,grocery,16,2,0,29,2975,0,2025-05-06 14:16:08.162731,4.444296960400006,medium,afternoon
txn_000835,21.87,online,18,6,1,29,1311,0,2024-11-13 14:16:08.162765,3.12982600803469,low,afternoon
txn_000836,25.17,online,19,4,0,49,2860,0,2025-08-17 14:16:08.162799,3.2646137165420543,low,evening
txn_000837,30.24,retail,9,1,0,70,2443,0,2025-04-01 14:16:08.162833,3.441699324971485,low,morning
txn_000838,40.02,grocery,21,5,1,32,1906,0,2025-06-18 14:16:08.162867,3.7140597526442347,low,evening
txn_000839,44.58,retail,17,4,0,54,1274,0,2024-12-28 14:16:08.162906,3.819469023817538,low,afternoon
txn_000840,24.78,gas_station,18,6,1,57,2413,0,2024-10-17 14:16:08.162942,3.2495989975110415,low,afternoon
txn_000841,23.07,restaurant,17,0,0,54,285,0,2025-01-14 14:16:08.162977,3.1809662517949806,low,afternoon
txn_000842,182.08,online,17,5,1,22,2559,0,2025-01-08 14:16:08.163011,5.209923215785442,high,afternoon
txn_000843,9.7,restaurant,15,2,0,75,2667,0,2025-07-11 14:16:08.163045,2.3702437414678603,very_low,afternoon
txn_000844,9.49,online,14,0,0,68,1736,0,2025-04-01 14:16:08.163079,2.3504224224082058,very_low,afternoon
txn_000845,58.2,restaurant,10,1,0,71,336,0,2025-08-18 14:16:08.163113,4.0809215418899605,medium,morning
txn_000846,29.0,restaurant,12,2,0,53,130,0,2025-08-13 14:16:08.163147,3.4011973816621555,low,morning
txn_000847,22.82,retail,7,0,0,79,3164,0,2025-01-08 14:16:08.163182,3.170525563927154,low,morning
txn_000848,157.4,grocery,18,3,0,45,2759,0,2025-04-28 14:16:08.163216,5.0651234793803255,high,afternoon
txn_000849,7.17,restaurant,15,2,0,49,2445,0,2024-09-09 14:16:08.163250,2.1004689088719113,very_low,afternoon
txn_000850,199.6,retail,15,5,1,55,948,0,2025-04-12 14:16:08.163284,5.301312875527835,high,afternoon
txn_000851,73.48,retail,14,0,0,40,927,0,2025-01-02 14:16:08.163318,4.310530632968812,medium,afternoon
txn_000852,29.64,restaurant,13,3,0,60,718,0,2025-06-03 14:16:08.163352,3.4223063448723905,low,afternoon
txn_000853,22.46,online,18,5,1,21,3565,0,2025-02-08 14:16:08.163386,3.1552968432253294,low,afternoon
txn_000854,15.4,grocery,12,6,1,21,3145,0,2025-02-17 14:16:08.163421,2.797281334830153,low,morning
txn_000855,31.99,grocery,10,4,0,40,2745,0,2025-03-30 14:16:08.163455,3.49620448524049,low,morning
txn_000856,21.48,grocery,7,3,0,53,897,0,2024-10-18 14:16:08.163489,3.1126260250254902,low,morning
txn_000857,73.25,grocery,17,3,0,61,1170,0,2025-07-19 14:16:08.163534,4.307437777682809,medium,afternoon
txn_000858,32.53,grocery,14,1,0,22,2471,0,2024-08-29 14:16:08.163567,3.512440560478137,low,afternoon
txn_000859,26.99,grocery,21,3,0,25,1246,0,2025-01-03 14:16:08.163600,3.331847303527362,low,evening
txn_000860,29.56,online,6,3,0,74,2556,0,2024-10-30 14:16:08.163632,3.4196919642983197,low,night
txn_000861,35.58,grocery,20,0,0,67,1899,0,2025-01-13 14:16:08.163666,3.5995016429627196,low,evening
txn_000862,81.15,restaurant,12,6,1,38,121,0,2025-06-03 14:16:08.163700,4.408546844483277,medium,morning
txn_000863,33.82,grocery,12,0,0,55,723,0,2025-03-19 14:16:08.163733,3.550191934340043,low,morning
txn_000864,4.44,grocery,14,4,0,50,1246,0,2024-11-18 14:16:08.163766,1.6937790608678513,very_low,afternoon
txn_000865,24.11,grocery,13,4,0,62,1027,0,2025-06-28 14:16:08.163799,3.2232661731694936,low,afternoon
txn_000866,205.1,restaurant,11,6,1,30,1550,0,2025-02-02 14:16:08.163832,5.328361487896413,high,morning
txn_000867,171.25,gas_station,22,6,1,24,118,1,2025-07-11 14:16:08.163876,5.148946909893768,high,evening
